# META,lps22hh Pressure Sensor Non-wakeup,STMicro,min_delay_us=40000,max_delay_us=1000000,resolution_hpa=2.0E-4
timestamp_ns,pressure_hpa
82431222755848,981.27587891
82431262754025,981.27172852
82431302760014,981.28637695
82431342762670,981.29492188
82431382763191,981.30297852
82431422761785,981.29418945
82431462762306,981.29321289
82431502761889,981.29003906
82431542762618,981.28881836
82431582762566,981.28588867
82431622762358,981.29003906
82431662762358,981.29223633
82431702763087,981.29052734
82431742763764,981.28344727
82431782763295,981.28051758
82431822763816,981.27758789
82431862764285,981.28564453
82431902764389,981.28051758
82431942763139,981.27978516
82431982764441,981.28027344
82432022801108,981.27709961
82432062802202,981.28173828
82432102801525,981.28369141
82432142800483,981.28955078
82432182754650,981.29345703
82432222754910,981.28881836
82432262754389,981.28369141
82432302740535,981.28588867
82432342762827,981.27783203
82432382763712,981.28710938
82432422765743,981.28930664
82432462765066,981.28613281
82432502764129,981.28979492
82432542766160,981.28417969
82432582763660,981.27685547
82432622764181,981.28173828
82432662763608,981.28613281
82432702764650,981.28637695
82432742764129,981.28662109
82432782763556,981.28076172
82432822763660,981.28833008
82432862764233,981.30126953
82432902763191,981.29809570
82432942763191,981.29125977
82432982762827,981.29101563
82433022763035,981.28857422
82433062799962,981.28002930
82433102801420,981.27758789
82433142800587,981.28833008
82433182800587,981.28906250
82433222801108,981.29248047
82433262754129,981.28564453
82433302754389,981.28930664
82433342754389,981.29199219
82433382741368,981.29321289
82433422762879,981.29272461
82433462759389,981.28906250
82433502762723,981.28833008
82433542762358,981.28417969
82433582763087,981.28100586
82433622761785,981.27954102
82433662761785,981.29150391
82433702761889,981.29345703
82433742761733,981.29272461
82433782761785,981.28979492
82433822762358,981.28491211
82433862764025,981.28222656
82433902763556,981.27587891
82433942763243,981.27124023
82433982763712,981.26977539
82434022762618,981.26440430
82434062763191,981.26757813
82434102763139,981.27465820
82434142763087,981.27880859
82434182763035,981.28930664
82434222800900,981.28271484
82434262800691,981.28369141
82434302800639,981.27880859
82434342754650,981.28491211
82434382754389,981.28979492
82434422754389,981.29467773
82434462758556,981.29003906
82434502741577,981.28076172
82434542762827,981.28027344
82434582763816,981.28466797
82434622763087,981.28417969
82434662764650,981.28369141
82434702763139,981.29272461
82434742763035,981.28613281
82434782762827,981.29101563
82434822763660,981.28930664
82434862763035,981.28979492
82434902763556,981.29345703
82434942763087,981.29125977
82434982763712,981.28906250
82435022763556,981.28564453
82435062763087,981.29370117
82435102763556,981.29882813
82435142762775,981.29980469
82435182762879,981.29370117
82435222801941,981.29199219
82435262801316,981.29174805
82435302801837,981.29101563
82435342801629,981.29516602
82435382801108,981.29052734
82435422754598,981.28857422
82435462753816,981.28808594
82435502755431,981.28344727
82435542754650,981.28369141
82435582823816,981.29150391
82435622754598,981.28247070
82435662759858,981.28564453
82435702763400,981.28540039
82435742762098,981.28393555
82435782762670,981.28784180
82435822761837,981.28613281
82435862763660,981.28466797
82435902762358,981.28002930
82435942763139,981.27929688
82435982763660,981.28564453
82436022762983,981.28515625
82436062763608,981.28051758
82436102763868,981.28393555
82436142763139,981.28735352
82436182763868,981.28027344
82436222763139,981.27661133
82436262763191,981.27465820
82436302763035,981.28051758
82436342763868,981.28076172
82436382763973,981.28125000
82436422800587,981.27661133
82436462801368,981.26928711
82436502800952,981.27880859
82436542754910,981.28125000
82436582754441,981.28417969
82436622755483,981.28491211
82436662742566,981.27636719
82436702763348,981.28222656
82436742763139,981.28027344
82436782762827,981.28002930
82436822764389,981.27978516
82436862762827,981.28051758
82436902764077,981.27465820
82436942764598,981.27172852
82436982764129,981.27294922
82437022764077,981.27734375
82437062763816,981.28002930
82437102764181,981.29296875
82437142764493,981.29101563
82437182763608,981.29248047
82437222764077,981.28417969
82437262763504,981.28637695
82437302763712,981.27514648
82437342764077,981.27636719
82437382762879,981.27465820
82437422801368,981.27294922
82437462801681,981.27978516
82437502802514,981.27465820
82437542800587,981.27587891
82437582763295,981.28393555
82437622754650,981.27758789
82437662754910,981.28076172
82437702753868,981.28173828
82437742741264,981.27978516
82437782759910,981.27392578
82437822756420,981.27050781
82437862741473,981.27246094
82437902761993,981.27685547
82437942761941,981.27758789
82437982762410,981.26806641
82438022761837,981.27221680
82438062761889,981.27563477
82438102762566,981.27514648
82438142762618,981.28051758
82438182761837,981.28491211
82438222763452,981.28979492
82438262762983,981.28344727
82438302763035,981.28417969
82438342763868,981.29028320
82438382763660,981.29345703
82438422764650,981.28222656
82438462763556,981.28369141
82438502763348,981.28588867
82438542763868,981.28417969
82438582765900,981.28051758
82438622801473,981.27685547
82438662800639,981.27734375
82438702754910,981.27636719
82438742754129,981.28417969
82438782755170,981.28588867
82438822755691,981.28613281
82438862741264,981.28613281
82438902763504,981.28808594
82438942764754,981.28247070
82438982762827,981.28442383
82439022763139,981.28393555
82439062763087,981.28735352
82439102763035,981.29296875
82439142765900,981.28222656
82439182764337,981.28002930
82439222763712,981.28051758
82439262764025,981.28198242
82439302763348,981.28540039
82439342764782,981.28100586
82439382765928,981.27905273
82439422765042,981.28222656
82439462763324,981.27612305
82439502763636,981.28295898
82439542763428,981.28100586
82439582764105,981.28149414
82439622801657,981.28540039
82439662802022,981.28637695
82439702802386,981.28393555
82439742802178,981.27490234
82439782755772,981.27343750
82439822755199,981.27050781
82439862754157,981.26953125
82439902754678,981.26879883
82439942757699,981.27197266
82439982757334,981.27661133
82440022759730,981.27734375
82440062763428,981.28027344
82440102762699,981.28540039
82440142763584,981.28417969
82440182762855,981.28320313
82440222762282,981.28271484
82440262762803,981.27709961
82440302762438,981.27294922
82440342762438,981.26733398
82440382762907,981.27441406
82440422763740,981.28051758
82440462764053,981.28295898
82440502763219,981.28393555
82440542764105,981.27905273
82440582764157,981.28710938
82440622763844,981.28662109
82440662763636,981.28881836
82440702764417,981.27929688
82440742764105,981.28295898
82440782801240,981.28540039
82440822801865,981.28271484
82440862801553,981.28564453
82440902755199,981.27954102
82440942756240,981.27905273
82440982755251,981.28076172
82441022742490,981.28295898
82441062763428,981.28930664
82441102765980,981.28588867
82441142764313,981.29809570
82441182764105,981.28857422
82441222764209,981.28808594
82441262764730,981.28247070
82441302763376,981.28100586
82441342764105,981.27954102
82441382764105,981.27880859
82441422764105,981.28393555
82441462765928,981.28881836
82441502763324,981.29321289
82441542763740,981.28784180
82441582764053,981.28955078
82441622764001,981.29150391
82441662764157,981.29394531
82441702763584,981.28955078
82441742763740,981.28833008
82441782801761,981.28173828
82441822801084,981.27905273
82441862802334,981.27612305
82441902801761,981.27563477
82441942801657,981.27832031
82441982756136,981.27832031
82442022757334,981.27416992
82442062754417,981.27099609
82442102742438,981.27075195
82442142769834,981.26806641
82442182757230,981.26635742
82442222741969,981.27416992
82442262762907,981.28051758
82442302762959,981.27954102
82442342762855,981.27563477
82442382762334,981.27685547
82442422762907,981.28417969
82442462763011,981.27783203
82442502763063,981.27783203
82442542762386,981.28027344
82442582762438,981.27832031
82442622763844,981.28002930
82442662763688,981.29077148
82442702764834,981.29077148
82442742764209,981.28637695
82442782765303,981.28076172
82442822764365,981.27783203
82442862764365,981.28320313
82442902767230,981.28833008
82442942802178,981.28222656
82442982801084,981.28393555
82443022801397,981.27954102
82443062756397,981.29052734
82443102755199,981.28637695
82443142754678,981.29003906
82443182755459,981.28320313
82443222739834,981.28344727
82443262764105,981.28320313
82443302763740,981.28442383
82443342763376,981.28002930
82443382764313,981.28027344
82443422764209,981.27832031
82443462764105,981.28295898
82443502763428,981.27709961
82443542764990,981.27441406
82443582764626,981.27197266
82443622764209,981.26367188
82443662764678,981.27197266
82443702764678,981.27709961
82443742764626,981.27856445
82443782763428,981.29003906
82443822765251,981.29077148
82443862763376,981.28588867
82443902764782,981.28808594
82443942801969,981.28979492
82443982802022,981.28295898
82444022802386,981.28564453
82444062802178,981.28930664
82444102801917,981.28173828
82444142767490,981.28027344
82444182754938,981.28222656
82444222754938,981.28271484
82444262757282,981.28564453
82444302757126,981.29199219
82444342756969,981.28320313
82444382759105,981.28320313
82444422762438,981.28344727
82444462762386,981.28320313
82444502763063,981.28686523
82444542762959,981.28466797
82444582763480,981.28833008
82444622763688,981.28857422
82444662762855,981.28540039
82444702762907,981.28442383
82444742764001,981.29321289
82444782763636,981.29443359
82444822764105,981.28466797
82444862764938,981.27709961
82444902764730,981.28198242
82444942764782,981.29150391
82444982763115,981.29003906
82445022764209,981.27856445
82445062763115,981.28051758
82445102763949,981.28369141
82445142802178,981.28564453
82445182801761,981.28076172
82445222801761,981.27783203
82445262755719,981.27465820
82445302754678,981.28002930
82445342754990,981.28125000
82445382742490,981.27880859
82445422764261,981.27612305
82445462763949,981.27856445
82445502764105,981.27221680
82445542763480,981.27661133
82445582764261,981.27294922
82445622764157,981.27929688
82445662763428,981.28198242
82445702763688,981.27856445
82445742763376,981.28393555
82445782763740,981.28564453
82445822763740,981.29223633
82445862763428,981.28808594
82445902765251,981.28271484
82445942763636,981.27856445
82445982763688,981.28149414
82446022763897,981.28540039
82446062763792,981.27734375
82446102764157,981.27319336
82446142802022,981.27075195
82446182801917,981.26562500
82446222802178,981.27075195
82446262801240,981.27685547
82446302801761,981.28735352
82446342754469,981.28125000
82446382754417,981.28515625
82446422754730,981.28344727
82446462743584,981.27075195
82446502779574,981.27148438
82446542756709,981.26733398
82446582741501,981.26123047
82446622763272,981.26489258
82446662763219,981.26025391
82446702762386,981.26391602
82446742763272,981.26245117
82446782763272,981.26684570
82446822763219,981.27319336
82446862764001,981.27685547
82446902763688,981.27661133
82446942764313,981.28125000
82446982765251,981.28344727
82447022764730,981.28002930
82447062764938,981.28198242
82447102765251,981.27636719
82447142763532,981.27734375
82447182764261,981.27319336
82447222763636,981.27539063
82447262763584,981.27758789
82447302801501,981.27832031
82447342801136,981.27880859
82447382801084,981.28222656
82447422754938,981.28540039
82447462754678,981.28173828
82447502755459,981.27587891
82447542755459,981.28027344
82447582741032,981.28564453
82447622763428,981.27758789
82447662764157,981.27685547
82447702763740,981.28027344
82447742763272,981.28002930
82447782764105,981.28222656
82447822763584,981.28076172
82447862764261,981.27832031
82447902760147,981.27587891
82447942765876,981.27612305
82447982763376,981.27612305
82448022763480,981.27661133
82448062763584,981.28100586
82448102763897,981.27954102
82448142764678,981.27246094
82448182763636,981.27734375
82448222763897,981.28491211
82448262764157,981.28686523
82448302802438,981.28295898
82448342801761,981.28491211
82448382801344,981.28002930
82448422803636,981.27880859
82448462801136,981.28808594
82448502785824,981.28295898
82448542754938,981.28173828
82448582755459,981.27343750
82448622754678,981.28051758
82448662742022,981.28393555
82448702755719,981.28125000
82448742760042,981.28515625
82448782763324,981.28027344
82448822763219,981.27856445
82448862763532,981.27539063
82448902763636,981.27539063
82448942763219,981.27856445
82448982763115,981.28100586
82449022762855,981.28442383
82449062763584,981.28735352
82449102763688,981.28540039
82449142764990,981.28515625
82449182764313,981.27978516
82449222764886,981.28173828
82449262764938,981.28491211
82449302764365,981.28295898
82449342764365,981.28686523
82449382764469,981.28955078
82449422765147,981.29174805
82449462764105,981.28417969
82449502801969,981.29077148
82449542801605,981.29248047
82449582763688,981.28198242
82449622755199,981.27880859
82449662754678,981.27124023
82449702754938,981.27343750
82449742742438,981.27807617
82449782764209,981.27270508
82449822763480,981.28002930
82449862764678,981.28125000
82449902766709,981.27929688
82449942764209,981.28320313
82449982763480,981.28784180
82450022763636,981.29174805
82450062767074,981.29736328
82450102763636,981.28710938
82450142763949,981.28784180
82450182764417,981.28051758
82450222765251,981.27905273
82450262764730,981.28881836
82450302764105,981.28588867
82450342763688,981.28686523
82450382764834,981.28222656
82450422764886,981.27490234
82450462763376,981.27563477
82450502801292,981.27246094
82450542801761,981.26953125
82450582763480,981.27124023
82450622802542,981.27294922
82450662802230,981.26757813
82450702755459,981.27001953
82450742755459,981.26977539
82450782754417,981.27294922
82450822756449,981.27832031
82450862788115,981.27783203
82450902757282,981.27563477
82450942757334,981.28515625
82450982763376,981.28125000
82451022763324,981.26953125
82451062762386,981.27197266
82451102762438,981.26953125
82451142763428,981.26806641
82451182762907,981.27465820
82451222763897,981.28344727
82451262763740,981.28247070
82451302763636,981.28295898
82451342764417,981.27856445
82451382763219,981.27783203
82451422764417,981.27880859
82451462763688,981.28588867
82451502764886,981.28369141
82451542765303,981.28442383
82451582764730,981.28271484
82451622764417,981.28417969
82451662802803,981.27880859
82451702801292,981.28417969
82451742802282,981.28930664
82451782755459,981.27978516
82451822755719,981.28295898
82451862754730,981.27758789
82451902754678,981.28002930
82451942742126,981.27246094
82451982763532,981.27099609
82452022763324,981.27416992
82452062763584,981.26806641
82452102763428,981.27294922
82452142763376,981.27148438
82452182763324,981.26782227
82452222764001,981.27661133
82452262763532,981.28027344
82452302764105,981.27563477
82452342764730,981.27661133
82452382763428,981.27685547
82452422763688,981.27758789
82452462763428,981.26879883
82452502763584,981.26977539
82452542763376,981.27416992
82452582763688,981.27319336
82452622764105,981.27490234
82452662765251,981.27539063
82452702802751,981.27050781
82452742802490,981.27563477
82452782802751,981.27563477
82452822801240,981.28149414
82452862801813,981.28027344
82452902755459,981.27612305
82452942755199,981.27685547
82452982754938,981.28320313
82453022750824,981.28295898
82453062756969,981.28369141
82453102759782,981.28637695
82453142762699,981.28442383
82453182762438,981.27954102
82453222762959,981.28125000
82453262762803,981.28417969
82453302762490,981.28686523
82453342762855,981.28320313
82453382762699,981.28295898
82453422762959,981.28149414
82453462763688,981.28515625
82453502764209,981.28442383
82453542764157,981.28271484
82453582763532,981.28100586
82453622765407,981.28540039
82453662764313,981.28881836
82453702766240,981.27807617
82453742765303,981.28369141
82453782755251,981.28417969
82453822764209,981.27856445
82453862801605,981.27905273
82453902801969,981.27197266
82453942801553,981.26953125
82453982756709,981.27246094
82454022755251,981.27612305
82454062755199,981.26953125
82454102742647,981.27392578
82454142764105,981.27587891
82454182764469,981.27221680
82454222764938,981.27172852
82454262764209,981.27148438
82454302764678,981.26879883
82454342764522,981.27001953
82454382764469,981.27124023
82454422764522,981.26635742
82454462802178,981.27490234
82454502765980,981.27392578
82454542755719,981.27148438
82454582757282,981.27539063
82454622754678,981.28173828
82454662743688,981.28149414
82454702755303,981.28637695
82454742760251,981.28686523
82454782763272,981.27783203
82454822763480,981.28051758
82454862763688,981.27441406
82454902763636,981.27148438
82454942763376,981.27099609
82454982763011,981.27343750
82455022763219,981.28198242
82455062762074,981.27636719
82455102763532,981.28076172
82455142764365,981.27856445
82455182764209,981.27709961
82455222763844,981.27783203
82455262763688,981.27197266
82455302765251,981.26953125
82455342764990,981.27368164
82455382763167,981.27587891
82455422764417,981.27465820
82455462763688,981.26831055
82455502802699,981.26464844
82455542801657,981.26635742
82455582801344,981.26977539
82455622754938,981.27001953
82455662755199,981.26879883
82455702755199,981.26660156
82455742743063,981.26367188
82455782756397,981.26928711
82455822760511,981.26928711
82455862763897,981.26708984
82455902762855,981.27392578
82455942762855,981.27783203
82455982762907,981.27587891
82456022764001,981.27734375
82456062762959,981.27246094
82456102763428,981.28149414
82456142763636,981.28173828
82456182763011,981.28369141
82456222764626,981.28222656
82456262764469,981.28320313
82456302764365,981.27685547
82456342765303,981.26782227
82456382763480,981.27563477
82456422764105,981.27416992
82456462764157,981.27319336
82456502764730,981.27221680
82456542764678,981.27685547
82456582801657,981.27709961
82456622802542,981.27612305
82456662802230,981.27514648
82456702754990,981.27929688
82456742755459,981.28051758
82456782755251,981.27856445
82456822756292,981.28051758
82456862805928,981.28320313
82456902757230,981.28759766
82456942742647,981.28759766
82456982763428,981.28222656
82457022763376,981.28222656
82457062764001,981.27954102
82457102763688,981.27294922
82457142764053,981.27221680
82457182763376,981.27343750
82457222763844,981.27148438
82457262763219,981.27026367
82457302764574,981.26806641
82457342765147,981.26782227
82457382763897,981.27001953
82457422764730,981.27026367
82457462764469,981.27490234
82457502765511,981.27734375
82457542764365,981.27539063
82457582765459,981.27465820
82457622763844,981.26513672
82457662802699,981.25683594
82457702764209,981.25488281
82457742802803,981.26831055
82457782755980,981.26831055
82457822755199,981.27124023
82457862755459,981.27392578
82457902754938,981.27758789
82457942759261,981.27563477
82457982755824,981.27148438
82458022759886,981.27856445
82458062763428,981.28027344
82458102763219,981.28125000
82458142763219,981.28027344
82458182763219,981.27636719
82458222762490,981.27587891
82458262763897,981.28027344
82458302763792,981.27661133
82458342764157,981.26953125
82458382765042,981.26171875
82458422764626,981.26464844
82458462764938,981.26855469
82458502764574,981.26391602
82458542764365,981.26782227
82458582764469,981.27856445
82458622764105,981.27392578
82458662764209,981.27563477
82458702763688,981.27709961
82458742801449,981.28002930
82458782801292,981.27905273
82458822801865,981.28442383
82458862782386,981.28125000
82458902755199,981.28247070
82458942755199,981.27978516
82458982755147,981.27563477
82459022742959,981.27246094
82459062757855,981.27343750
82459102760459,981.26879883
82459142762334,981.27270508
82459182763011,981.27465820
82459222762803,981.26953125
82459262763584,981.27343750
82459302763532,981.27197266
82459342764001,981.27172852
82459382764313,981.27124023
82459422762490,981.27075195
82459462762386,981.27099609
82459502764365,981.27490234
82459542763844,981.27685547
82459582763688,981.27783203
82459622764417,981.27563477
82459662764417,981.27246094
82459702764574,981.26806641
82459742764522,981.26806641
82459782765251,981.26684570
82459822765042,981.27416992
82459862801136,981.26953125
82459902801032,981.26806641
82459942805667,981.26220703
82459982755199,981.26586914
82460022755719,981.26171875
82460062754938,981.25927734
82460102742178,981.27172852
82460142756032,981.27490234
82460182760615,981.27368164
82460222763115,981.26586914
82460262762907,981.26635742
82460302762907,981.26464844
82460342763272,981.27221680
82460382762386,981.27246094
82460422763115,981.27490234
82460462762126,981.28320313
82460502762907,981.27539063
82460542762334,981.27612305
82460582764469,981.27490234
82460622765147,981.27392578
82460662765042,981.27783203
82460702764626,981.27661133
82460742763584,981.27490234
82460782764417,981.27172852
82460822763844,981.27197266
82460862764574,981.27490234
82460902763636,981.27758789
82460942802751,981.27343750
82460982802230,981.27685547
82461022802751,981.27587891
82461062754157,981.27368164
82461102754730,981.28198242
82461142754678,981.27758789
82461182752751,981.26977539
82461222864417,981.27246094
82461262757126,981.27099609
82461302741813,981.26977539
82461342763428,981.26635742
82461382763740,981.26879883
82461422763792,981.27050781
82461462763219,981.27734375
82461502763949,981.27661133
82461542763272,981.28222656
82461582764209,981.28173828
82461622763219,981.28417969
82461662765251,981.28686523
82461702763636,981.28198242
82461742764157,981.28247070
82461782764678,981.28002930
82461822764886,981.27587891
82461862764886,981.27636719
82461902765042,981.27563477
82461942764261,981.27880859
82461982764678,981.27880859
82462022801501,981.27807617
82462062801917,981.27099609
82462102802490,981.26733398
82462142755199,981.26855469
82462182755719,981.27294922
82462222755199,981.26928711
82462262756032,981.27539063
82462302741917,981.27246094
82462342755667,981.27368164
82462382760615,981.27685547
82462422763792,981.27392578
82462462763324,981.27441406
82462502762334,981.27172852
82462542763063,981.27392578
82462582763480,981.28930664
82462622763272,981.28442383
82462662763897,981.28637695
82462702763636,981.28295898
82462742764209,981.27954102
82462782765042,981.27880859
82462822763844,981.28149414
82462862764678,981.28002930
82462902763219,981.28540039
82462942764886,981.28149414
82462982764365,981.28173828
82463022764157,981.27612305
82463062766397,981.28100586
82463102763688,981.27709961
82463142801240,981.27441406
82463182802490,981.26708984
82463222801605,981.26489258
82463262755199,981.26318359
82463302755980,981.27294922
82463342755251,981.28393555
82463382743219,981.29052734
82463422755876,981.27514648
82463462759105,981.28125000
82463502762959,981.28125000
82463542762438,981.28173828
82463582762490,981.27612305
82463622763428,981.27685547
82463662763219,981.27368164
82463702763376,981.27832031
82463742762959,981.28076172
82463782762959,981.28344727
82463822765094,981.29003906
82463862763844,981.28076172
82463902763584,981.27783203
82463942764105,981.27246094
82463982763584,981.28027344
82464022763167,981.28125000
82464062764261,981.28076172
82464102764313,981.27197266
82464142763949,981.26928711
82464182764417,981.27001953
82464222802699,981.26855469
82464262801501,981.26196289
82464302802230,981.27001953
82464342755459,981.27758789
82464382755719,981.28344727
82464422755459,981.27856445
82464462741136,981.27490234
82464502776084,981.27490234
82464542756761,981.28222656
82464582741761,981.27954102
82464622762699,981.28466797
82464662762438,981.28515625
82464702762490,981.27709961
82464742763949,981.27905273
82464782763480,981.28466797
82464822763792,981.28295898
82464862762490,981.27514648
82464902762959,981.27636719
82464942764678,981.27246094
82464982763636,981.27270508
82465022764261,981.27148438
82465062763949,981.27343750
82465102763792,981.27294922
82465142763792,981.26586914
82465182763636,981.27148438
82465222763688,981.27172852
82465262764678,981.28076172
82465302801188,981.27929688
82465342801917,981.27465820
82465382801136,981.27880859
82465422755511,981.27612305
82465462755199,981.28027344
82465502754938,981.28051758
82465542758324,981.28613281
82465582755094,981.28808594
82465622757022,981.28369141
82465662741344,981.28833008
82465702763376,981.29370117
82465742764730,981.28955078
82465782763167,981.29052734
82465822762647,981.28686523
82465862762334,981.28320313
82465902762334,981.28222656
82465942763272,981.28222656
82465982762334,981.28222656
82466022763740,981.27661133
82466062763897,981.28369141
82466102764105,981.27856445
82466142764886,981.27319336
82466182764417,981.28222656
82466222764990,981.27880859
82466262763949,981.27465820
82466302765147,981.28247070
82466342763688,981.28588867
82466382802282,981.28540039
82466422803324,981.27832031
82466462801969,981.28125000
82466502755199,981.27783203
82466542755511,981.28051758
82466582755459,981.27490234
82466622755719,981.27709961
82466662742074,981.27441406
82466702754261,981.27270508
82466742758844,981.27001953
82466782763688,981.27880859
82466822763949,981.27661133
82466862762334,981.27905273
82466902763897,981.27563477
82466942763115,981.27416992
82466982763636,981.27343750
82467022763949,981.26879883
82467062763688,981.27197266
82467102764053,981.27514648
82467142764782,981.27343750
82467182764209,981.26806641
82467222765407,981.27343750
82467262764834,981.27636719
82467302764365,981.27294922
82467342764469,981.27685547
82467382763792,981.27392578
82467422765303,981.27026367
82467462764105,981.27490234
82467502801761,981.27490234
82467542801917,981.27929688
82467582802126,981.27709961
82467622754417,981.28662109
82467662755459,981.28686523
82467702755199,981.27612305
82467742744522,981.27099609
82467782757490,981.26904297
82467822760199,981.27465820
82467862763740,981.27246094
82467902763532,981.27050781
82467942763376,981.27270508
82467982763219,981.27783203
82468022763532,981.27563477
82468062764157,981.28198242
82468102763167,981.28051758
82468142764209,981.28735352
82468182764209,981.27465820
82468222764678,981.27099609
82468262764053,981.27270508
82468302765147,981.27172852
82468342763844,981.27368164
82468382764157,981.27294922
82468422763740,981.27343750
82468462758532,981.27612305
82468502764574,981.27856445
82468542764574,981.28051758
82468582801240,981.28344727
82468622801657,981.28320313
82468662802178,981.28686523
82468702755980,981.28247070
82468742755199,981.28198242
82468782755719,981.28491211
82468822741084,981.27929688
82468862790928,981.27685547
82468902758115,981.27343750
82468942762959,981.27465820
82468982762855,981.27246094
82469022762699,981.27758789
82469062763324,981.28222656
82469102762647,981.27929688
82469142763167,981.28344727
82469182762855,981.28540039
82469222763063,981.28027344
82469262762490,981.28149414
82469302765511,981.28710938
82469342764469,981.29052734
82469382764365,981.28784180
82469422764053,981.29052734
82469462765199,981.28686523
82469502765199,981.28784180
82469542763844,981.28393555
82469582764417,981.28515625
82469622764105,981.28198242
82469662802542,981.27563477
82469702764469,981.27612305
82469742801240,981.27758789
82469782754417,981.27294922
82469822755719,981.27929688
82469862754678,981.27880859
82469902754938,981.27832031
82469942756449,981.27294922
82469982754834,981.27124023
82470022758011,981.27880859
82470062762647,981.27563477
82470102762386,981.27148438
82470142762074,981.26293945
82470182765772,981.26708984
82470222763792,981.26733398
82470262762438,981.26489258
82470302763272,981.26879883
82470342763897,981.26806641
82470382765094,981.26977539
82470422763532,981.27343750
82470462764782,981.27539063
82470502765303,981.27539063
82470542763949,981.27343750
82470582764209,981.27026367
82470622765199,981.27636719
82470662764417,981.27099609
82470702764105,981.27001953
82470742801969,981.27465820
82470782802178,981.27319336
82470822803844,981.27197266
82470862756240,981.27197266
82470902754678,981.27661133
82470942754938,981.27832031
82470982754730,981.27441406
82471022744261,981.27905273
82471062756240,981.27465820
82471102759313,981.28100586
82471142762438,981.27807617
82471182763115,981.28515625
82471222764313,981.28491211
82471262763376,981.28295898
82471302763219,981.28002930
82471342763167,981.28100586
82471382762855,981.27856445
82471422762751,981.27636719
82471462762647,981.27978516
82471502763636,981.27661133
82471542763688,981.27758789
82471582764678,981.27929688
82471622763584,981.28271484
82471662764001,981.28247070
82471702764782,981.27636719
82471742763584,981.26586914
82471782764001,981.27197266
82471822763584,981.26464844
82471862802074,981.27124023
82471902802438,981.27709961
82471942801553,981.27343750
82471982755719,981.27221680
82472022755199,981.26464844
82472062755459,981.26635742
82472102743584,981.26879883
82472142756657,981.27001953
82472182759001,981.26464844
82472222763428,981.26220703
82472262763428,981.26464844
82472302763324,981.26489258
82472342763376,981.26953125
82472382763480,981.26586914
82472422763480,981.27001953
82472462763115,981.28173828
82472502763584,981.27416992
82472542762907,981.27734375
82472582764938,981.28002930
82472622764938,981.28295898
82472662763219,981.27978516
82472702764261,981.27856445
82472742764469,981.27563477
82472782764886,981.27075195
82472822764313,981.26977539
82472862764469,981.27270508
82472902764105,981.27905273
82472942802490,981.28125000
82472982801136,981.27416992
82473022801761,981.26831055
82473062755667,981.26782227
82473102755459,981.27661133
82473142755199,981.27807617
82473182741605,981.28125000
82473222805615,981.27832031
82473262756449,981.28686523
82473302742438,981.29003906
82473342762074,981.28881836
82473382763428,981.28125000
82473422762386,981.27807617
82473462763688,981.27050781
82473502762959,981.28222656
82473542763480,981.28051758
82473582762751,981.28027344
82473622763428,981.27832031
82473662764886,981.28027344
82473702764417,981.28369141
82473742764469,981.27954102
82473782764001,981.28002930
82473822764365,981.28027344
82473862763688,981.28051758
82473902764157,981.27636719
82473942765094,981.28320313
82473982764522,981.27758789
82474022802490,981.28051758
82474062801865,981.27978516
82474102801605,981.27734375
82474142754678,981.26928711
82474182755772,981.27075195
82474222755772,981.27636719
82474262755511,981.27954102
82474302754469,981.27978516
82474342754469,981.27490234
82474382760511,981.27539063
82474422763688,981.28051758
82474462763844,981.27905273
82474502763167,981.28125000
82474542762751,981.28173828
82474582762386,981.27465820
82474622764001,981.27563477
82474662762907,981.27783203
82474702762334,981.28222656
82474742763844,981.27758789
82474782764626,981.28247070
82474822764157,981.27978516
82474862767022,981.27465820
82474902764365,981.27343750
82474942764678,981.26269531
82474982764886,981.26855469
82475022764834,981.26684570
82475062763740,981.26660156
82475102802178,981.26440430
82475142802022,981.26660156
82475182803740,981.26123047
82475222761969,981.26586914
82475262755719,981.26831055
82475302755199,981.26049805
82475342754678,981.27148438
82475382741761,981.26953125
82475422755042,981.27441406
82475462760042,981.27856445
82475502763376,981.27734375
82475542763272,981.27465820
82475582763115,981.27343750
82475622763480,981.26708984
82475662763272,981.27465820
82475702762907,981.27490234
82475742762855,981.26806641
82475782763376,981.28051758
82475822763063,981.28540039
82475862764990,981.28393555
82475902763584,981.28466797
82475942764157,981.28100586
82475982766761,981.28417969
82476022763949,981.27734375
82476062765147,981.27734375
82476102765303,981.28027344
82476142763949,981.27734375
82476182764522,981.27416992
82476222802855,981.27978516
82476262800667,981.27343750
82476302801761,981.26757813
82476342754678,981.26831055
82476382755199,981.27709961
82476422755199,981.27148438
82476462741917,981.27539063
82476502758636,981.27929688
82476542761605,981.28002930
82476582763740,981.27441406
82476622763011,981.27001953
82476662763636,981.26318359
82476702762751,981.27124023
82476742763376,981.27514648
82476782763688,981.26635742
82476822763167,981.25854492
82476862763376,981.26269531
82476902763532,981.26074219
82476942765147,981.26049805
82476982764365,981.26538086
82477022764105,981.27026367
82477062764209,981.26269531
82477102763740,981.27246094
82477142763636,981.27587891
82477182764574,981.27294922
82477222764469,981.27612305
82477262763584,981.27514648
82477302801344,981.26904297
82477342802594,981.26879883
82477382801813,981.26538086
82477422755355,981.26904297
82477462755772,981.27075195
82477502755199,981.26196289
82477542746292,981.26513672
